9/12/2014 11:44:48 AM,40,0,0,0,0,0,0,0,0
9/12/2014 11:44:48 AM,50,5.82,24.77,0,-24.55,-1.26,5.9,0.291,0.291
9/12/2014 11:44:48 AM,10,5.82,25.69,0,-24.55,-1.27,5.89,0.0582,0.3492
9/12/2014 11:44:48 AM,20,5.82,24.77,0,-24.55,-1.28,5.91,0.1164,0.4656
9/12/2014 11:44:48 AM,10,4.85,25.69,0,-24.55,-1.29,5.9,0.0485,0.5141
9/12/2014 11:44:48 AM,20,6.79,25.69,0,-24.54,-1.28,5.91,0.1358,0.6499
9/12/2014 11:44:48 AM,40,5.82,25.69,0,-24.53,-1.3,5.92,0.2328,0.8827
9/12/2014 11:44:48 AM,10,5.82,24.77,0,-24.53,-1.31,5.93,0.0582,0.9409
9/12/2014 11:44:48 AM,10,4.85,25.69,0,-24.54,-1.31,5.92,0.0485,0.9894
9/12/2014 11:44:48 AM,40,3.88,24.77,0,-24.54,-1.3,5.93,0.1552,1.1446
9/12/2014 11:44:48 AM,10,4.85,25.69,0,-24.54,-1.26,5.93,0.0485,1.1931
9/12/2014 11:44:48 AM,20,4.85,26.61,0,-24.54,-1.25,5.93,0.097,0
9/12/2014 11:44:48 AM,10,5.82,23.86,0,-24.55,-1.24,5.96,0.0582,0.0582
9/12/2014 11:44:48 AM,40,5.82,24.77,0,-24.54,-1.25,5.92,0.2328,0.291
9/12/2014 11:44:48 AM,10,4.85,24.77,0,-24.55,-1.26,5.91,0.0485,0.3395
9/12/2014 11:44:48 AM,20,5.82,24.77,0,-24.55,-1.25,5.91,0.1164,0.4559
9/12/2014 11:44:48 AM,10,5.82,25.69,0,-24.54,-1.26,5.9,0.0582,0.5141
9/12/2014 11:44:48 AM,40,4.85,24.77,0,-24.54,-1.27,5.91,0.194,0.7081
9/12/2014 11:44:48 AM,10,4.85,24.77,0,-24.54,-1.26,5.9,0.0485,0.7566
9/12/2014 11:44:48 AM,20,5.82,23.86,0,-24.54,-1.25,5.89,0.1164,0.873
9/12/2014 11:44:48 AM,30,5.82,25.69,0,-24.54,-1.26,5.86,0.1746,1.0476
9/12/2014 11:44:48 AM,20,5.82,24.77,0,-24.55,-1.26,5.87,0.1164,1.164
9/12/2014 11:44:48 AM,10,5.82,25.69,0,-24.54,-1.27,5.87,0.0582,0
9/12/2014 11:44:49 AM,20,5.82,24.77,0,-24.54,-1.28,5.88,0.1164,0.1164
9/12/2014 11:44:49 AM,30,4.85,24.77,0,-24.55,-1.29,5.87,0.1455,0.2619
9/12/2014 11:44:49 AM,20,5.82,23.86,0,-24.56,-1.27,5.87,0.1164,0.3783
9/12/2014 11:44:49 AM,10,4.85,24.77,0,-24.55,-1.28,5.84,0.0485,0.4268
9/12/2014 11:44:49 AM,30,4.85,25.69,0,-24.57,-1.27,5.84,0.1455,0.5723
9/12/2014 11:44:49 AM,20,5.82,24.77,0,-24.56,-1.26,5.86,0.1164,0.6887
9/12/2014 11:44:49 AM,20,5.82,24.77,0,-24.57,-1.27,5.85,0.1164,0.8051
9/12/2014 11:44:49 AM,10,4.85,25.69,0,-24.58,-1.27,5.85,0.0485,0.8536
9/12/2014 11:44:49 AM,30,5.82,24.77,0,-24.57,-1.26,5.86,0.1746,1.0282
9/12/2014 11:44:49 AM,20,6.79,25.69,0,-24.56,-1.27,5.86,0.1358,1.164
9/12/2014 11:44:49 AM,20,6.79,22.94,0,-24.56,-1.3,5.87,0.1358,0
9/12/2014 11:44:49 AM,10,3.88,25.69,0,-24.55,-1.33,5.83,0.0388,0.0388
9/12/2014 11:44:49 AM,30,5.82,24.77,0,-24.55,-1.29,5.84,0.1746,0.2134
9/12/2014 11:44:49 AM,20,5.82,25.69,0,-24.56,-1.29,5.84,0.1164,0.3298
9/12/2014 11:44:49 AM,20,5.82,25.69,0,-24.55,-1.3,5.85,0.1164,0.4462
9/12/2014 11:44:49 AM,30,4.85,24.77,0,-24.55,-1.31,5.87,0.1455,0.5917
9/12/2014 11:44:49 AM,10,5.82,24.77,0,-24.54,-1.29,5.86,0.0582,0.6499
9/12/2014 11:44:49 AM,20,5.82,24.77,0,-24.54,-1.29,5.85,0.1164,0.7663
9/12/2014 11:44:49 AM,20,5.82,24.77,0,-24.54,-1.3,5.85,0.1164,0.8827
9/12/2014 11:44:49 AM,30,4.85,25.69,0,-24.54,-1.31,5.84,0.1455,1.0282
9/12/2014 11:44:49 AM,10,4.85,24.77,0,-24.55,-1.29,5.86,0.0485,1.0767
9/12/2014 11:44:49 AM,20,6.79,24.77,0,-24.55,-1.28,5.86,0.1358,0
9/12/2014 11:44:49 AM,30,5.82,24.77,0,-24.54,-1.31,5.85,0.1746,0.1746
9/12/2014 11:44:49 AM,20,4.85,23.86,0,-24.55,-1.31,5.85,0.097,0.2716
9/12/2014 11:44:49 AM,10,4.85,23.86,0,-24.54,-1.29,5.82,0.0485,0.3201
9/12/2014 11:44:49 AM,20,5.82,23.86,0,-24.53,-1.28,5.8,0.1164,0.4365
9/12/2014 11:44:49 AM,30,5.82,24.77,0,-24.53,-1.29,5.79,0.1746,0.6111
9/12/2014 11:44:49 AM,20,4.85,23.86,0,-24.54,-1.29,5.79,0.097,0.7081
9/12/2014 11:44:49 AM,10,4.85,24.77,0,-24.54,-1.28,5.77,0.0485,0.7566
9/12/2014 11:44:49 AM,20,4.85,24.77,0,-24.55,-1.27,5.77,0.097,0.8536
9/12/2014 11:44:49 AM,30,5.82,25.69,0,-24.53,-1.26,5.78,0.1746,1.0282
9/12/2014 11:44:49 AM,20,5.82,24.77,0,-24.54,-1.26,5.8,0.1164,1.1446
9/12/2014 11:44:49 AM,10,5.82,24.77,0,-24.54,-1.27,5.8,0.0582,0
9/12/2014 11:44:49 AM,40,5.82,25.69,0,-24.53,-1.28,5.8,0.2328,0.2328
9/12/2014 11:44:49 AM,10,5.82,25.69,0,-24.53,-1.29,5.82,0.0582,0.291
9/12/2014 11:44:49 AM,20,5.82,23.86,0,-24.52,-1.3,5.83,0.1164,0.4074
9/12/2014 11:44:49 AM,10,4.85,25.69,0,-24.52,-1.3,5.81,0.0485,0.4559
9/12/2014 11:44:49 AM,40,4.85,24.77,0,-24.53,-1.29,5.83,0.194,0.6499
