Orientation,Intensity
0,0.059573018185704
20,0.0465515735763527
40,0.0587087096703834
60,0.0565493575911975
80,0.0684699058875074
100,0.0546908496233499
120,0.0579725061386896
140,0.0440963497894271
160,0.0542409250481452
180,0.0590898754171939
200,0.045701892450538
220,0.0608462551464239
240,0.0559880257002095
260,0.0678255317218796
280,0.050484866315236
300,0.057147545488014
320,0.0464095492848482
340,0.0556532629648451
