Orientation,Intensity
0,0.106124591762058
40,0.115258067261582
80,0.123160755510858
120,0.102068855928118
160,0.11333080046534
200,0.106548147596963
240,0.12381355742209
280,0.107632411803251
320,0.102062812249694
