Time of Day,Change in Time (ms),X (m),Y (m),Yaw (rad),Velocity (m/s)
16:42:18.654,156,0,0,-0.0031415926535896,0
16:42:18.846,192,0,0,-0.00139626340159538,0
16:42:19.54,208,0,0,-0.00157079632679458,0
16:42:19.246,192,0,0,-0.00104719755119631,0
16:42:19.453,207,0,0,-0.00087266462599711,0
16:42:19.646,193,0,0,-0.000698131700797466,0
16:42:19.853,207,0,0,-0.000698131700797466,0
16:42:20.45,192,0,0,-0.000698131700797466,0
16:42:20.254,209,0,0,-0.00087266462599711,0
16:42:20.445,191,0,0,-0.00087266462599711,0
16:42:20.653,208,0,0,-0.00087266462599711,0
16:42:20.845,192,0,0,-0.00122173047639595,0
16:42:21.53,208,0,0,-0.00087266462599711,0
16:42:21.244,191,0,0,-0.000523598775598044,0
16:42:21.453,209,0,0,-0.000698131700797466,0
16:42:21.644,191,0,0,-0.000523598775598044,0
16:42:21.853,209,0,0,-0.00087266462599711,0
16:42:22.46,193,-2.62741817573707E-07,0.000250899862428693,-0.00104719755119631,0.0026
16:42:22.253,207,-1.91019070720753E-06,0.000954697569721369,-0.0031415926535896,0.0042
16:42:22.446,193,-5.4470865737911E-06,0.00176528924843837,-0.00558505360638173,0.0042
16:42:22.652,206,-3.40733032554608E-05,0.0063693001596095,-0.00628318530717964,0.0405
16:42:22.844,192,-0.000119141976763933,0.0191658170319754,-0.00680678408277768,0.0928
16:42:23.52,208,-0.000325280643427757,0.0413896090476233,-0.0111701072127635,0.1209
16:42:23.244,192,-0.000632263877144984,0.0660212778404894,-0.0136135681655556,0.1357
16:42:23.451,207,-0.000978072472050177,0.0971003247760332,-0.00907571211037039,0.1646
16:42:23.644,193,-0.00124902347990797,0.129494233752285,-0.00767944870877502,0.1711
16:42:23.851,207,-0.00138501634849279,0.16791291157459,0,0.2001
16:42:24.44,193,-0.0011813918809644,0.206347777619545,0.0106465084371656,0.1982
16:42:24.251,207,-0.000623906301098997,0.252422566069795,0.013264502315157,0.247
16:42:24.443,192,-1.37523317627725E-05,0.302598028916248,0.0111701072127637,0.2757
16:42:24.651,208,0.000516275412522004,0.361313907973573,0.00698131700797755,0.2889
16:42:24.843,192,0.000848340469891333,0.417376893822648,0.00488692190558426,0.2951
16:42:25.52,209,0.000915901546916707,0.479971916755986,-0.00261799387799133,0.3039
16:42:25.246,194,0.000630548094302873,0.540838625383501,-0.00663225115757826,0.3236
16:42:25.452,206,0.000772539383343358,0.53830592989558,-0.0101229096615671,-0.3482
16:42:25.644,192,0.000548579425779828,0.54149052407329,-0.01535889741755,0.3814
16:42:25.853,209,-0.000762865874123716,0.619864926194018,-0.0181514242207408,0.3687
16:42:26.45,192,-0.00208241743061238,0.692198490900936,-0.0183259571459404,0.3849
16:42:26.252,207,-0.00338598450303369,0.772596897337802,-0.0141371669411539,0.392
16:42:26.444,192,-0.00435872007711329,0.849073836779676,-0.0113446401379629,0.4047
16:42:26.652,208,-0.00513308541772559,0.934776517928178,-0.00680678408277768,0.4194
16:42:26.844,192,-0.00538574777654267,1.01589557960612,0.000523598775598266,0.4256
16:42:27.52,208,-0.00502577930338036,1.1040134803411,0.00767944870877524,0.4217
16:42:27.244,192,-0.00418859650428544,1.18580093382395,0.0127409035395587,0.4303
16:42:27.436,192,-0.0029600148798212,1.26774671357483,0.0172787595947441,0.4234
16:42:27.547,111,-0.00201766960880001,1.31451797739566,0.0230383461263253,0.4195
16:42:27.740,193,-8.36823277547956E-05,1.3934891125904,0.0260054058547157,0.3991
16:42:27.947,207,0.00218745301928776,1.47684806727794,0.0284488668075078,0.4066
16:42:28.141,194,0.00445246774667691,1.55501664788283,0.0294960643587043,0.3996
16:42:28.348,207,0.00688112399407382,1.63638315529957,0.030194196059502,0.3869
16:42:28.539,191,0.00911266155506889,1.70863263365339,0.0315904594610974,0.37
16:42:28.747,208,0.00914108271551139,1.70994279191623,0.0319395253114965,-0.3574
16:42:28.939,192,0.00700626071730133,1.64347786882813,0.0322885911618953,-0.3353
16:42:29.147,208,0.00701700449338671,1.64381049536236,0.0322885911618953,0.3385
16:42:29.339,192,0.0090070180652628,1.70726406866843,0.0303687289847014,0.3228
16:42:29.547,208,0.0111136482143023,1.77466472931416,0.0321140582366957,0.3256
16:42:29.738,191,0.01319828
