40863749,0,0,-168.05,0
40863979,0,0,-167.97,0
40864199,0,0,-168.07,0
40864419,0,0,-168,0
40864649,0,0,-168.11,0
40864869,0,0,-169.29,0
40865109,0.0045788939870183,-0.000299313976003246,-171.6,0.152955545468404
40865339,0.0396044461534246,-0.00354692703620276,-174.41,0.152955545468404
40865559,0.0728795554940437,-0.0085226201014581,-177.95,0.152955545468404
40865779,0.112036428737206,-0.0172171757378392,177.64,0.182365735337061
40866009,0.152097310543345,-0.0296017742688106,172.93,0.182365735337061
40866229,0.18771450519463,-0.0437492467033512,168.39,0.171199455671724
40866449,0.221381103843918,-0.0606052181606906,163.03,0.171199455671724
40866680,0.262606250148837,-0.0863498945002612,157.75,0.214405629798074
40866900,0.299678374812537,-0.115404755649057,150.87,0.213563189715534
40867130,0.334038590392603,-0.150445937927335,142.89,0.213563189715534
40867350,0.361947048083992,-0.188658975764372,134.63,0.217297402416825
40867570,0.384881098604501,-0.23149461303422,126.47,0.299601639942563
40867800,0.408443970957636,-0.296188622803457,118.31,0.299601639942563
40868020,0.421589677047247,-0.354032368104046,111.78,0.239940015223235
40868250,0.429168617972064,-0.425163530257676,105.45,0.376474613625496
40868470,0.428618568326276,-0.504652492202322,98.15,0.310783755816008
40868690,0.418747494877546,-0.572248532147723,89.76,0.310783755816008
40868920,0.402052305560271,-0.630825228431154,83.06,0.244942478770454
40869160,0.373071760048594,-0.69993440510022,76.91,0.352891229581319
40869380,0.337519301141523,-0.767994575770944,73.18,0.346439971549469
40869600,0.300065122121114,-0.832204057545506,71.17,0.322959417160416
40869830,0.261532296521596,-0.895708534965081,71.07,0.322959417160416
40870050,0.225544916433731,-0.956970682036628,72.05,0.322959417160416
40870280,0.188318259143553,-1.02124960491605,71.85,0.322959417160416
40870500,0.151594351787562,-1.08207078254655,70.16,0.322959417160416
40870720,0.128633746627404,-1.11721269970265,66.76,0.0807200893318934
40870950,0.117212203325119,-1.13184145674547,61.75,0.0807200893318934
40871170,0.100093592449253,-1.14956874458751,55.99,0.166901416359432
40871400,0.0709165360954923,-1.17448638043963,49.88,0.166901416359432
40871620,0.0354816346245709,-1.19827557660926,43.17,0.212928816299099
40871840,-0.0059699142089718,-1.22005238131543,37.03,0.212928816299099
40872070,-0.0512679888328784,-1.2385175333185,31.88,0.212672463078289
40872290,-0.0960057276857034,-1.25216146833357,26.64,0.212672463078289
40872510,-0.142533318007216,-1.26201303264762,21.55,0.216242883478852
40872740,-0.195456627243308,-1.2679873992336,15.71,0.251723928638189
40872980,-0.255843115658218,-1.26850163669473,10.2,0.251723928638189
40873200,-0.310508582887693,-1.2637960923654,5.03,0.249375994444478
40873430,-0.383778758948357,-1.25114887108184,0.62,0.334446106823434
40873650,-0.460745061528101,-1.23202167848259,-3.37,0.366352379365363
40873870,-0.544746317958959,-1.20587010297293,-6.67,0.405253869218498
40874100,-0.63005433653771,-1.17389376132617,-9.84,0.394239078097543
40874320,-0.710200110564381,-1.13916217892345,-12.09,0.397502489255949
40874550,-0.790571420884628,-1.10216066571193,-13.04,0.383479878571234
40874770,-0.860394212799802,-1.0689153708371,-13.44,0.349994584900352
40874990,-0.929859824138438,-1.03569872937741,-13.42,0.349994584900352
40875220,-0.974268724492966,-1.01455026708334,-13.25,0.213858676660834
40875440,-1.01677718093005,-0.994385188125465,-13.27,0.213858676660834
40875661,-1.05950727982996,-0.97418853817651,-13.03,0.213858676660834
40875891,-1.10409742349806,-0.953425053315234,-12.69,0.213858676660834
40876111,-1.13618715920221,-0.938655832278004,-12.38,0.0835973950209879
40876341,-1.17127896477121,-0.922678987685539,-12.38,0.359744234039695
40876561,-1.25278355777507,-0.885005192084118,-13.04,0.456537149142678
