0,0,53926779,-1.32,0
-1474203935.71191,-6609207390.1368,53927009,-1.43,0.41190235458126
-3572831558.48053,-16017854903.2432,53927229,-0.59,0.572733148889737
-6098921973.46837,-27342919932.8851,53927449,-0.78,0.580394681273383
-8766954859.52123,-39304346870.1378,53927689,-0.93,0.617647786440031
-11322681891.3183,-50762279912.1958,53927919,-1.34,0.565594450979048
-13635547899.4701,-61131409137.2452,53928139,-1.63,0.551284381833679
-16016152312.0937,-71804225764.4141,53928369,-2.38,0.539028277442434
-18356410764.0761,-82296161839.8685,53928589,-2.2,0.528884032700147
-20697356399.0115,-92791178720.1834,53928809,-2.15,0.547500937991119
-22985998942.2706,-103051708382.238,53929039,-2.03,0.510172612048661
-25303684064.1813,-113442442842.152,53929259,-1.59,0.518461580064127
-27438529533.1511,-123013463586.647,53929489,-1.25,0.409210182329095
-29226040143.8179,-131027299428.336,53929709,-0.42,0.409210182329095
-31013340053.8181,-139040190648.749,53929929,-0.03,0.409210182329095
-32800429263.1516,-147052137247.885,53930159,0.32,0.409210182329095
-34587308624.8575,-155063143050.123,53930379,0.71,0.409210182329095
-36049141885.4339,-161616889757.008,53930620,0.84,0
