Time of Day,Change in Time (ms),X (m),Y (m),Yaw (rad),Velocity (m/s)
11:35:28.745,130,0,0,0.00139626340159582,0
11:35:28.945,200,0,0,0.00104719755119698,0
11:35:29.145,200,0,0,0.000698131700798132,0
11:35:29.345,200,-5.41052057129928E-07,0.0015499999055686,-0.0003490658503984,0.0155
11:35:29.545,200,-3.51683741954757E-06,0.00464999789890174,-0.0015707963267948,0.0155
11:35:29.735,190,-1.67730137457146E-05,0.00863047220792566,-0.00436332312998555,0.0264
11:35:29.945,210,-5.30580634845236E-05,0.0141743402712174,-0.00872664625997155,0.0264
11:35:30.135,190,-0.000214468055440423,0.0312165751027575,-0.00959931088596822,0.153
11:35:30.345,210,-0.000519546010080913,0.0706428478082632,-0.00645771823237906,0.2225
11:35:30.535,190,-0.000692044928082393,0.117562881937825,-0.00139626340159493,0.2714
11:35:30.745,210,-0.00065269367777788,0.176289250564841,0.00261799387799178,0.2879
11:35:30.935,190,-0.000470191036639889,0.233896953602433,0.00366519142918831,0.3185
11:35:31.145,210,-1.39778039849786E-05,0.300297040255684,0.0101229096615674,0.3139
11:35:31.345,200,0.00129135588186161,0.360108279869698,0.0347320521146877,0.2844
11:35:31.545,200,0.00366826597185735,0.415675596186605,0.0511381470834342,0.2718
11:35:31.735,190,0.00638009146974775,0.467331918877402,0.0537561409614256,0.2727
11:35:31.945,210,0.00940381675162694,0.526958037041625,0.0478220215046452,0.2959
11:35:32.135,190,0.012083673645683,0.582953446739898,0.0478220215046452,0.2942
11:35:32.345,210,0.0151560569138335,0.646908690288203,0.0481710873550441,0.3156
11:35:32.535,190,0.018075383086426,0.709103166933299,0.0457276264022517,0.3398
11:35:32.745,210,0.0213873427336389,0.781340782935831,0.0459021593274511,0.3489
11:35:32.935,190,0.0243576955271182,0.847916996412064,0.0432841654494598,0.3526
11:35:33.145,210,0.0274536946586049,0.920700155986599,0.041713369122665,0.3412
11:35:33.335,190,0.0301642638364222,0.985918351570333,0.0413643032722657,0.3459
11:35:33.545,210,0.033172811436631,1.05955640866575,0.0403171057210692,0.356
11:35:33.736,191,0.0359153501140959,1.12784115515704,0.0399680398706708,0.3596
11:35:33.946,210,0.0388387609424275,1.20628443084673,0.0347320521146877,0.388
